ID,Hotel Rank,Hotel Name,Hotel Slug,City,Country,Image Slot,Image Type,Subject,File Name Original,File Name Web,Local Path Original,Local Path Web,Source Site,Source Page URL,Direct Download URL,Photographer / Creator,Photographer Profile URL,Licence,Licence URL,Attribution Required?,Recommended Attribution Text,Commercial Use Allowed?,Modification Allowed?,Verification Date,Notes,Safe to Use?,Width,Height,Web File Size Bytes
hotel-majapahit-surabaya-01,1,Hotel Majapahit Surabaya - MGallery Collection,hotel-majapahit-surabaya,Surabaya,Indonesia,1,Hero,Museum Bank Indonesia Surabaya (35194457663).jpg,hotel-majapahit-surabaya-01-hero-heritage-building.jpg,hotel-majapahit-surabaya-01-hero-heritage-building.webp,public/images/hotels/hotel-majapahit-surabaya/original/hotel-majapahit-surabaya-01-hero-heritage-building.jpg,/images/hotels/hotel-majapahit-surabaya/web/hotel-majapahit-surabaya-01-hero-heritage-building.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Museum_Bank_Indonesia_Surabaya_(35194457663).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Museum_Bank_Indonesia_Surabaya_%2835194457663%29.jpg/3840px-Museum_Bank_Indonesia_Surabaya_%2835194457663%29.jpg,"Ya, saya inBaliTimur",,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Yes,"Photo: Museum Bank Indonesia Surabaya (35194457663).jpg by Ya, saya inBaliTimur, licensed under CC BY-SA 2.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Surabaya Indonesia heritage building. Hotel-specific image not found under safe licence; using destination/neighbourhood alternative.,Yes,2200,1472,261710
hotel-majapahit-surabaya-02,1,Hotel Majapahit Surabaya - MGallery Collection,hotel-majapahit-surabaya,Surabaya,Indonesia,2,Hotel,"Societeit Concordia in Surabaya, anoniem, 1850 - 1900 - Rijksmuseum.jpg",hotel-majapahit-surabaya-02-hotel-colonial-architecture.jpg,hotel-majapahit-surabaya-02-hotel-colonial-architecture.webp,public/images/hotels/hotel-majapahit-surabaya/original/hotel-majapahit-surabaya-02-hotel-colonial-architecture.jpg,/images/hotels/hotel-majapahit-surabaya/web/hotel-majapahit-surabaya-02-hotel-colonial-architecture.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Societeit_Concordia_in_Surabaya,_anoniem,_1850_-_1900_-_Rijksmuseum.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Societeit_Concordia_in_Surabaya%2C_anoniem%2C_1850_-_1900_-_Rijksmuseum.jpg/3840px-Societeit_Concordia_in_Surabaya%2C_anoniem%2C_1850_-_1900_-_Rijksmuseum.jpg,AnonymousUnknown author,,Public domain,Unknown / not listed,No,"Image: Societeit Concordia in Surabaya, anoniem, 1850 - 1900 - Rijksmuseum.jpg by AnonymousUnknown author, public domain via Wikimedia Commons.",Yes,Yes,2026-05-30,Matched Commons query: Surabaya Indonesia colonial architecture. Hotel-specific image not found under safe licence; using destination/neighbourhood alternative.,Yes,2200,1734,427274
hotel-majapahit-surabaya-03,1,Hotel Majapahit Surabaya - MGallery Collection,hotel-majapahit-surabaya,Surabaya,Indonesia,3,City,"Tram stop 1897 (now a bus stop), Surabaya, 2025 (01).jpg",hotel-majapahit-surabaya-03-city-hotel-majapahit-surabaya-03.jpg,hotel-majapahit-surabaya-03-city-hotel-majapahit-surabaya-03.webp,public/images/hotels/hotel-majapahit-surabaya/original/hotel-majapahit-surabaya-03-city-hotel-majapahit-surabaya-03.jpg,/images/hotels/hotel-majapahit-surabaya/web/hotel-majapahit-surabaya-03-city-hotel-majapahit-surabaya-03.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Tram_stop_1897_(now_a_bus_stop),_Surabaya,_2025_(01).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Tram_stop_1897_%28now_a_bus_stop%29%2C_Surabaya%2C_2025_%2801%29.jpg/3840px-Tram_stop_1897_%28now_a_bus_stop%29%2C_Surabaya%2C_2025_%2801%29.jpg,Bahnfrend,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: Tram stop 1897 (now a bus stop), Surabaya, 2025 (01).jpg by Bahnfrend, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Recovered with Commons query: Jembatan Merah Surabaya. Hotel-specific image not found under safe licence; using destination alternative.,Yes,2200,1236,239512
hotel-majapahit-surabaya-04,1,Hotel Majapahit Surabaya - MGallery Collection,hotel-majapahit-surabaya,Surabaya,Indonesia,4,Attraction,House of Sampoerna Mei 2015.jpg,hotel-majapahit-surabaya-04-attraction-house-of-sampoerna.jpg,hotel-majapahit-surabaya-04-attraction-house-of-sampoerna.webp,public/images/hotels/hotel-majapahit-surabaya/original/hotel-majapahit-surabaya-04-attraction-house-of-sampoerna.jpg,/images/hotels/hotel-majapahit-surabaya/web/hotel-majapahit-surabaya-04-attraction-house-of-sampoerna.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:House_of_Sampoerna_Mei_2015.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/House_of_Sampoerna_Mei_2015.jpg/3840px-House_of_Sampoerna_Mei_2015.jpg,"consigliere ivan from Bontang, Indonesia",,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Yes,"Photo: House of Sampoerna Mei 2015.jpg by consigliere ivan from Bontang, Indonesia, licensed under CC BY-SA 2.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: House of Sampoerna Surabaya.,Yes,2200,1466,394974
hotel-majapahit-surabaya-05,1,Hotel Majapahit Surabaya - MGallery Collection,hotel-majapahit-surabaya,Surabaya,Indonesia,5,Food,Banyuwangi Indonesia Onde-onde-01.jpg,hotel-majapahit-surabaya-05-food-east-java-food.jpg,hotel-majapahit-surabaya-05-food-east-java-food.webp,public/images/hotels/hotel-majapahit-surabaya/original/hotel-majapahit-surabaya-05-food-east-java-food.jpg,/images/hotels/hotel-majapahit-surabaya/web/hotel-majapahit-surabaya-05-food-east-java-food.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Banyuwangi_Indonesia_Onde-onde-01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Banyuwangi_Indonesia_Onde-onde-01.jpg/3840px-Banyuwangi_Indonesia_Onde-onde-01.jpg,"CEphoto, Uwe Aranas",,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Banyuwangi Indonesia Onde-onde-01.jpg by CEphoto, Uwe Aranas, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Indonesia east java food.,Yes,2200,1699,239812
hotel-majapahit-surabaya-06,1,Hotel Majapahit Surabaya - MGallery Collection,hotel-majapahit-surabaya,Surabaya,Indonesia,6,Secondary,Tari Topeng 2.jpg,hotel-majapahit-surabaya-06-secondary-heroes-monument.jpg,hotel-majapahit-surabaya-06-secondary-heroes-monument.webp,public/images/hotels/hotel-majapahit-surabaya/original/hotel-majapahit-surabaya-06-secondary-heroes-monument.jpg,/images/hotels/hotel-majapahit-surabaya/web/hotel-majapahit-surabaya-06-secondary-heroes-monument.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Tari_Topeng_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Tari_Topeng_2.jpg/3840px-Tari_Topeng_2.jpg,Bahrululum27,,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,No,"Image: Tari Topeng 2.jpg by Bahrululum27, public domain via Wikimedia Commons.",Yes,Yes,2026-05-30,Matched Commons query: Heroes Monument Surabaya.,Yes,2200,1462,347638
phoenix-hotel-yogyakarta-01,2,The Phoenix Hotel Yogyakarta - Handwritten Collection,phoenix-hotel-yogyakarta,Yogyakarta,Indonesia,1,Hero,Yogyakarta Indonesia halte-Mangkubumi-1-01.jpg,phoenix-hotel-yogyakarta-01-hero-phoenix-hotel-yogyakarta-01.jpg,phoenix-hotel-yogyakarta-01-hero-phoenix-hotel-yogyakarta-01.webp,public/images/hotels/phoenix-hotel-yogyakarta/original/phoenix-hotel-yogyakarta-01-hero-phoenix-hotel-yogyakarta-01.jpg,/images/hotels/phoenix-hotel-yogyakarta/web/phoenix-hotel-yogyakarta-01-hero-phoenix-hotel-yogyakarta-01.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Yogyakarta_Indonesia_halte-Mangkubumi-1-01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Yogyakarta_Indonesia_halte-Mangkubumi-1-01.jpg/3840px-Yogyakarta_Indonesia_halte-Mangkubumi-1-01.jpg,"CEphoto, Uwe Aranas",,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Yogyakarta Indonesia halte-Mangkubumi-1-01.jpg by CEphoto, Uwe Aranas, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Recovered with Commons query: Tugu Yogyakarta. Hotel-specific image not found under safe licence; using destination alternative.,Yes,2200,1251,481958
phoenix-hotel-yogyakarta-02,2,The Phoenix Hotel Yogyakarta - Handwritten Collection,phoenix-hotel-yogyakarta,Yogyakarta,Indonesia,2,Hotel,Yogyakarta Indonesia Colonial-houses-01.jpg,phoenix-hotel-yogyakarta-02-hotel-phoenix-hotel-yogyakarta-02.jpg,phoenix-hotel-yogyakarta-02-hotel-phoenix-hotel-yogyakarta-02.webp,public/images/hotels/phoenix-hotel-yogyakarta/original/phoenix-hotel-yogyakarta-02-hotel-phoenix-hotel-yogyakarta-02.jpg,/images/hotels/phoenix-hotel-yogyakarta/web/phoenix-hotel-yogyakarta-02-hotel-phoenix-hotel-yogyakarta-02.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Yogyakarta_Indonesia_Colonial-houses-01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Yogyakarta_Indonesia_Colonial-houses-01.jpg/3840px-Yogyakarta_Indonesia_Colonial-houses-01.jpg,"CEphoto, Uwe Aranas",,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Yogyakarta Indonesia Colonial-houses-01.jpg by CEphoto, Uwe Aranas, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Recovered with Commons query: Yogyakarta colonial architecture. Hotel-specific image not found under safe licence; using destination alternative.,Yes,2200,1466,573736
phoenix-hotel-yogyakarta-03,2,The Phoenix Hotel Yogyakarta - Handwritten Collection,phoenix-hotel-yogyakarta,Yogyakarta,Indonesia,3,City,Malioboro street yogyakarta.JPG,phoenix-hotel-yogyakarta-03-city-malioboro.jpg,phoenix-hotel-yogyakarta-03-city-malioboro.webp,public/images/hotels/phoenix-hotel-yogyakarta/original/phoenix-hotel-yogyakarta-03-city-malioboro.jpg,/images/hotels/phoenix-hotel-yogyakarta/web/phoenix-hotel-yogyakarta-03-city-malioboro.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Malioboro_street_yogyakarta.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Malioboro_street_yogyakarta.JPG/3840px-Malioboro_street_yogyakarta.JPG,indriani.id@gmail.com,,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Malioboro street yogyakarta.JPG by indriani.id@gmail.com, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Malioboro Yogyakarta street.,Yes,2200,1650,270710
phoenix-hotel-yogyakarta-04,2,The Phoenix Hotel Yogyakarta - Handwritten Collection,phoenix-hotel-yogyakarta,Yogyakarta,Indonesia,4,Attraction,Yogyakarta Indonesia Prambanan-temple-complex-21.jpg,phoenix-hotel-yogyakarta-04-attraction-prambanan.jpg,phoenix-hotel-yogyakarta-04-attraction-prambanan.webp,public/images/hotels/phoenix-hotel-yogyakarta/original/phoenix-hotel-yogyakarta-04-attraction-prambanan.jpg,/images/hotels/phoenix-hotel-yogyakarta/web/phoenix-hotel-yogyakarta-04-attraction-prambanan.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Yogyakarta_Indonesia_Prambanan-temple-complex-21.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Yogyakarta_Indonesia_Prambanan-temple-complex-21.jpg/3840px-Yogyakarta_Indonesia_Prambanan-temple-complex-21.jpg,"CEphoto, Uwe Aranas",,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Yogyakarta Indonesia Prambanan-temple-complex-21.jpg by CEphoto, Uwe Aranas, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Prambanan temple Yogyakarta.,Yes,2200,1699,274480
phoenix-hotel-yogyakarta-05,2,The Phoenix Hotel Yogyakarta - Handwritten Collection,phoenix-hotel-yogyakarta,Yogyakarta,Indonesia,5,Food,Gudeg Sagan Yogyakarta.jpg,phoenix-hotel-yogyakarta-05-food-phoenix-hotel-yogyakarta-05.jpg,phoenix-hotel-yogyakarta-05-food-phoenix-hotel-yogyakarta-05.webp,public/images/hotels/phoenix-hotel-yogyakarta/original/phoenix-hotel-yogyakarta-05-food-phoenix-hotel-yogyakarta-05.jpg,/images/hotels/phoenix-hotel-yogyakarta/web/phoenix-hotel-yogyakarta-05-food-phoenix-hotel-yogyakarta-05.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Gudeg_Sagan_Yogyakarta.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Gudeg_Sagan_Yogyakarta.jpg/3840px-Gudeg_Sagan_Yogyakarta.jpg,Pinerineks,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: Gudeg Sagan Yogyakarta.jpg by Pinerineks, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Recovered with Commons query: Gudeg Yogyakarta. Hotel-specific image not found under safe licence; using destination alternative.,Yes,2200,1401,249980
phoenix-hotel-yogyakarta-06,2,The Phoenix Hotel Yogyakarta - Handwritten Collection,phoenix-hotel-yogyakarta,Yogyakarta,Indonesia,6,Secondary,"Borobudur, Java, Indonesia, 20220817 1058 8808.jpg",phoenix-hotel-yogyakarta-06-secondary-borobudur.jpg,phoenix-hotel-yogyakarta-06-secondary-borobudur.webp,public/images/hotels/phoenix-hotel-yogyakarta/original/phoenix-hotel-yogyakarta-06-secondary-borobudur.jpg,/images/hotels/phoenix-hotel-yogyakarta/web/phoenix-hotel-yogyakarta-06-secondary-borobudur.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Borobudur,_Java,_Indonesia,_20220817_1058_8808.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Borobudur%2C_Java%2C_Indonesia%2C_20220817_1058_8808.jpg/3840px-Borobudur%2C_Java%2C_Indonesia%2C_20220817_1058_8808.jpg,Jakub Hałun,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: Borobudur, Java, Indonesia, 20220817 1058 8808.jpg by Jakub Hałun, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Borobudur temple Java.,Yes,2200,1468,757302
majestic-hotel-kuala-lumpur-01,3,"The Majestic Hotel Kuala Lumpur, Autograph Collection",majestic-hotel-kuala-lumpur,Kuala Lumpur,Malaysia,1,Hero,"2016 Kuala Lumpur, Stacja kolejowa Kuala Lumpur (02).jpg",majestic-hotel-kuala-lumpur-01-hero-majestic-hotel-kuala-lumpur-01.jpg,majestic-hotel-kuala-lumpur-01-hero-majestic-hotel-kuala-lumpur-01.webp,public/images/hotels/majestic-hotel-kuala-lumpur/original/majestic-hotel-kuala-lumpur-01-hero-majestic-hotel-kuala-lumpur-01.jpg,/images/hotels/majestic-hotel-kuala-lumpur/web/majestic-hotel-kuala-lumpur-01-hero-majestic-hotel-kuala-lumpur-01.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2016_Kuala_Lumpur,_Stacja_kolejowa_Kuala_Lumpur_(02).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/2016_Kuala_Lumpur%2C_Stacja_kolejowa_Kuala_Lumpur_%2802%29.jpg/3840px-2016_Kuala_Lumpur%2C_Stacja_kolejowa_Kuala_Lumpur_%2802%29.jpg,Marcin Konsek,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: 2016 Kuala Lumpur, Stacja kolejowa Kuala Lumpur (02).jpg by Marcin Konsek, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Recovered with Commons query: Kuala Lumpur railway station. Hotel-specific image not found under safe licence; using destination alternative.,Yes,2200,1641,368312
majestic-hotel-kuala-lumpur-02,3,"The Majestic Hotel Kuala Lumpur, Autograph Collection",majestic-hotel-kuala-lumpur,Kuala Lumpur,Malaysia,2,Hotel,Clock Tower Medan Pasar 18 Oct 2013 (1).JPG,majestic-hotel-kuala-lumpur-02-hotel-colonial-architecture.jpg,majestic-hotel-kuala-lumpur-02-hotel-colonial-architecture.webp,public/images/hotels/majestic-hotel-kuala-lumpur/original/majestic-hotel-kuala-lumpur-02-hotel-colonial-architecture.jpg,/images/hotels/majestic-hotel-kuala-lumpur/web/majestic-hotel-kuala-lumpur-02-hotel-colonial-architecture.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Clock_Tower_Medan_Pasar_18_Oct_2013_(1).JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Clock_Tower_Medan_Pasar_18_Oct_2013_%281%29.JPG/3840px-Clock_Tower_Medan_Pasar_18_Oct_2013_%281%29.JPG,Bearsmalaysia,,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Clock Tower Medan Pasar 18 Oct 2013 (1).JPG by Bearsmalaysia, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Kuala Lumpur colonial architecture. Hotel-specific image not found under safe licence; using destination/neighbourhood alternative.,Yes,2200,1650,521478
majestic-hotel-kuala-lumpur-03,3,"The Majestic Hotel Kuala Lumpur, Autograph Collection",majestic-hotel-kuala-lumpur,Kuala Lumpur,Malaysia,3,City,Kuala Lumpur Malaysia Skyline-of-Kuala-Lumpur-Sentral-01.jpg,majestic-hotel-kuala-lumpur-03-city-kl-skyline.jpg,majestic-hotel-kuala-lumpur-03-city-kl-skyline.webp,public/images/hotels/majestic-hotel-kuala-lumpur/original/majestic-hotel-kuala-lumpur-03-city-kl-skyline.jpg,/images/hotels/majestic-hotel-kuala-lumpur/web/majestic-hotel-kuala-lumpur-03-city-kl-skyline.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Kuala_Lumpur_Malaysia_Skyline-of-Kuala-Lumpur-Sentral-01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Kuala_Lumpur_Malaysia_Skyline-of-Kuala-Lumpur-Sentral-01.jpg/3840px-Kuala_Lumpur_Malaysia_Skyline-of-Kuala-Lumpur-Sentral-01.jpg,"CEphoto, Uwe Aranas",,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Kuala Lumpur Malaysia Skyline-of-Kuala-Lumpur-Sentral-01.jpg by CEphoto, Uwe Aranas, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Kuala Lumpur skyline.,Yes,2200,1270,480294
majestic-hotel-kuala-lumpur-04,3,"The Majestic Hotel Kuala Lumpur, Autograph Collection",majestic-hotel-kuala-lumpur,Kuala Lumpur,Malaysia,4,Attraction,Kuala Lumpur Malaysia Sultan-Abdul-Samad-Building-02.jpg,majestic-hotel-kuala-lumpur-04-attraction-sultan-abdul-samad.jpg,majestic-hotel-kuala-lumpur-04-attraction-sultan-abdul-samad.webp,public/images/hotels/majestic-hotel-kuala-lumpur/original/majestic-hotel-kuala-lumpur-04-attraction-sultan-abdul-samad.jpg,/images/hotels/majestic-hotel-kuala-lumpur/web/majestic-hotel-kuala-lumpur-04-attraction-sultan-abdul-samad.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Kuala_Lumpur_Malaysia_Sultan-Abdul-Samad-Building-02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Kuala_Lumpur_Malaysia_Sultan-Abdul-Samad-Building-02.jpg/3840px-Kuala_Lumpur_Malaysia_Sultan-Abdul-Samad-Building-02.jpg,"CEphoto, Uwe Aranas",,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Kuala Lumpur Malaysia Sultan-Abdul-Samad-Building-02.jpg by CEphoto, Uwe Aranas, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Sultan Abdul Samad Building Kuala Lumpur.,Yes,2200,1466,538338
majestic-hotel-kuala-lumpur-05,3,"The Majestic Hotel Kuala Lumpur, Autograph Collection",majestic-hotel-kuala-lumpur,Kuala Lumpur,Malaysia,5,Food,Batu 5 Market 3.jpg,majestic-hotel-kuala-lumpur-05-food-kl-food-market.jpg,majestic-hotel-kuala-lumpur-05-food-kl-food-market.webp,public/images/hotels/majestic-hotel-kuala-lumpur/original/majestic-hotel-kuala-lumpur-05-food-kl-food-market.jpg,/images/hotels/majestic-hotel-kuala-lumpur/web/majestic-hotel-kuala-lumpur-05-food-kl-food-market.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Batu_5_Market_3.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Batu_5_Market_3.jpg/3840px-Batu_5_Market_3.jpg,Slleong,,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,No,"Image: Batu 5 Market 3.jpg by Slleong, public domain via Wikimedia Commons.",Yes,Yes,2026-05-30,Matched Commons query: Kuala Lumpur food market.,Yes,2200,1650,414908
majestic-hotel-kuala-lumpur-06,3,"The Majestic Hotel Kuala Lumpur, Autograph Collection",majestic-hotel-kuala-lumpur,Kuala Lumpur,Malaysia,6,Secondary,Merdeka Square Malaysia.jpg,majestic-hotel-kuala-lumpur-06-secondary-merdeka-square.jpg,majestic-hotel-kuala-lumpur-06-secondary-merdeka-square.webp,public/images/hotels/majestic-hotel-kuala-lumpur/original/majestic-hotel-kuala-lumpur-06-secondary-merdeka-square.jpg,/images/hotels/majestic-hotel-kuala-lumpur/web/majestic-hotel-kuala-lumpur-06-secondary-merdeka-square.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Merdeka_Square_Malaysia.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Merdeka_Square_Malaysia.jpg/3840px-Merdeka_Square_Malaysia.jpg,"This photo was taken by Anton Zelenov. Please credit this with : Photo : Anton Zelenov in the immediate vicinity of the image. If you use one of my photos, please email me (account needed) or leave me a short message on my discussion page. It would be greatly appreciated. Do not copy this image illegally by ignoring the terms of the license below, as it is not in the public domain. If you would like special permission to use, license, or purchase the image please contact me to negotiate terms.",,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Merdeka Square Malaysia.jpg by This photo was taken by Anton Zelenov. Please credit this with : Photo : Anton Zelenov in the immediate vicinity of the image. If you use one of my photos, please email me (account needed) or leave me a short message on my discussion page. It would be greatly appreciated. Do not copy this image illegally by ignoring the terms of the license below, as it is not in the public domain. If you would like special permission to use, license, or purchase the image please contact me to negotiate terms., licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Merdeka Square Kuala Lumpur.,Yes,2200,527,242134
raweekanlaya-bangkok-01,4,The Raweekanlaya Bangkok Wellness Cuisine Resort,raweekanlaya-bangkok,Bangkok,Thailand,1,Hero,"WAT BENCHAMABOPHIT ,BANGKOK.JPG",raweekanlaya-bangkok-01-hero-raweekanlaya-bangkok-01.jpg,raweekanlaya-bangkok-01-hero-raweekanlaya-bangkok-01.webp,public/images/hotels/raweekanlaya-bangkok/original/raweekanlaya-bangkok-01-hero-raweekanlaya-bangkok-01.jpg,/images/hotels/raweekanlaya-bangkok/web/raweekanlaya-bangkok-01-hero-raweekanlaya-bangkok-01.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:WAT_BENCHAMABOPHIT_,BANGKOK.JPG",https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/WAT_BENCHAMABOPHIT_%2CBANGKOK.JPG/3840px-WAT_BENCHAMABOPHIT_%2CBANGKOK.JPG,Senda89,,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: WAT BENCHAMABOPHIT ,BANGKOK.JPG by Senda89, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Recovered with Commons query: Wat Benchamabophit Bangkok. Hotel-specific image not found under safe licence; using destination alternative.,Yes,2200,1650,394658
raweekanlaya-bangkok-02,4,The Raweekanlaya Bangkok Wellness Cuisine Resort,raweekanlaya-bangkok,Bangkok,Thailand,2,Hotel,Jim Thompson House Bangkok P1110282.JPG,raweekanlaya-bangkok-02-hotel-raweekanlaya-bangkok-02.jpg,raweekanlaya-bangkok-02-hotel-raweekanlaya-bangkok-02.webp,public/images/hotels/raweekanlaya-bangkok/original/raweekanlaya-bangkok-02-hotel-raweekanlaya-bangkok-02.jpg,/images/hotels/raweekanlaya-bangkok/web/raweekanlaya-bangkok-02-hotel-raweekanlaya-bangkok-02.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Jim_Thompson_House_Bangkok_P1110282.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Jim_Thompson_House_Bangkok_P1110282.JPG/3840px-Jim_Thompson_House_Bangkok_P1110282.JPG,Deror_avi,,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Jim Thompson House Bangkok P1110282.JPG by Deror_avi, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Recovered with Commons query: Jim Thompson House Bangkok. Hotel-specific image not found under safe licence; using destination alternative.,Yes,2200,1650,546912
